stem,lift,high_score_count,low_score_count,rate_in_high,rate_in_low,original_words
haute-marn,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,haute-marne
kultury,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,kultury
lavend,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,lavender
administracija,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,"administracija, administracijas"
eprescript,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,"eprescription, eprescriptions"
izba,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,izba
lax,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,"lax, laxative"
téliszalámi,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,téliszalámi
vivid,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,vivid
központi,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,központi
vipavska,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,vipavska
csc,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,"csc, cscs"
retic,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,"reticence, reticent"
trilogu,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,"trilogue, trilogues"
handlebar,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,"handlebar, handlebars"
bibliograph,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,"bibliographic, bibliographical"
ollect,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,"ollect, ollected, ollecting, ollection, ollective"
cial,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,cial
kasseri,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,kasseri
two-pillar,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,"two-pillar, two-pillared"
reinsert,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,"reinsert, reinserted, reinsertion"
ctc,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,ctc
għall-affarijiet,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,għall-affarijiet
antequera,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,antequera
unexplain,9.578231106243154,21,10,0.005750273822562979,0.0006003482019571352,"unexplainable, unexplained"
brick,9.56928784657346,107,51,0.029299014238773274,0.0030617758299813893,"brick, bricks"
enisa,9.567106563727194,86,41,0.023548740416210297,0.002461427628024254,enisa
adequacy,9.5646159945072,562,268,0.1538882803943045,0.016089331812451223,adequacy
welsh,9.56351800162527,65,31,0.017798466593647318,0.001861079426067119,welsh
arm,9.561745338418294,870,415,0.23822562979189485,0.024914450381221108,"arm, arme, armed, armes, armful, arming, arms"
tion,9.560688558429522,218,104,0.059693318729463304,0.0062436213003542055,"tion, tione, tioned, tioning, tions"
pipe,9.557731949247449,373,178,0.10213581599123768,0.010686197994837006,"pipe, pipes"
tissu,9.552413771724979,333,159,0.0911829134720701,0.009545536411118449,"tissu, tissue, tissues, tissus"
roller,9.55140132723407,178,85,0.04874041621029573,0.005102959716635649,"roller, rollers"
middl,9.550185738541101,647,309,0.1771631982475356,0.018550759440475476,"middle, middles, middling, middlings"
faulty,9.549724466046003,67,32,0.018346111719605696,0.0019211142462628324,faulty
distress,9.542222718625698,159,76,0.043537787513691126,0.004562646334874227,"distress, distressed, distressing"
discharg,9.537666342752196,964,461,0.26396495071193865,0.02767605211022393,"discharg, discharge, discharged, discharger, dischargers, discharges, discharging"
pornography,9.536766902320025,69,33,0.018893756845564075,0.001981149066458546,pornography
scooter,9.536766902320025,46,22,0.012595837897042717,0.0013207660443056973,"scooter, scooters"
nicotin,9.536766902320025,46,22,0.012595837897042717,0.0013207660443056973,"nicotinate, nicotine, nicotinic, nicotinism"
post-trad,9.536766902320025,23,11,0.006297918948521358,0.0006603830221528486,"post-trade, post-trading"
inelast,9.536766902320025,23,11,0.006297918948521358,0.0006603830221528486,inelastic
réfugié,9.536766902320025,23,11,0.006297918948521358,0.0006603830221528486,réfugiés
pessimist,9.536766902320025,23,11,0.006297918948521358,0.0006603830221528486,"pessimistic, pessimists"
blossom,9.536766902320025,23,11,0.006297918948521358,0.0006603830221528486,"blossom, blossomed, blossoming, blossoms"
tisza,9.536766902320025,23,11,0.006297918948521358,0.0006603830221528486,tisza
morpholin,9.536766902320025,23,11,0.006297918948521358,0.0006603830221528486,"morpholine, morpholines"
neurodegen,9.536766902320025,23,11,0.006297918948521358,0.0006603830221528486,neurodegenerative
def,9.536766902320025,23,11,0.006297918948521358,0.0006603830221528486,def
werkgelegenheid,9.536766902320025,23,11,0.006297918948521358,0.0006603830221528486,werkgelegenheid
nikola,9.536766902320025,23,11,0.006297918948521358,0.0006603830221528486,"nikola, nikolaou, nikolas"
tools-databas,9.536766902320025,23,11,0.006297918948521358,0.0006603830221528486,tools-databases
lesion,9.536766902320025,23,11,0.006297918948521358,0.0006603830221528486,"lesion, lesiones, lesions"
eu-singapor,9.536766902320025,23,11,0.006297918948521358,0.0006603830221528486,eu-singapore
ack,9.536766902320025,23,11,0.006297918948521358,0.0006603830221528486,"ack, acked, acking"
counterclaim,9.536766902320025,23,11,0.006297918948521358,0.0006603830221528486,"counterclaim, counterclaimant, counterclaims"
copier,9.536766902320025,23,11,0.006297918948521358,0.0006603830221528486,"copier, copiers"
re-issu,9.536766902320025,23,11,0.006297918948521358,0.0006603830221528486,"re-issuance, re-issue, re-issued, re-issuing"
zero,9.534323039613357,1064,509,0.2913472070098576,0.030557723479618177,"zero, zeroed, zeroes, zeroing, zeros"
lessen,9.530578215167317,140,67,0.038335158817086525,0.004022332953112806,"lessen, lessened, lessening, lessens"
upward,9.528980197357933,445,213,0.12185104052573932,0.012787416701686979,"upward, upwards"
allevi,9.52605659134357,566,271,0.15498357064622126,0.01626943627303836,"alleviate, alleviates, alleviation, alleviations"
occupy,9.522218058838224,119,57,0.03258488499452355,0.00342198475115567,"occupy, occupying"
pre-requisit,9.518738987570837,144,69,0.03943044906900329,0.004142402593504233,"pre-requisite, pre-requisites"
combatt,9.513073071506806,219,105,0.059967141292442495,0.006303656120549919,"combattants, combatted, combatting"
re-organis,9.513073071506806,73,35,0.019989047097480832,0.002101218706849973,"re-organisation, re-organisations, re-organise, re-organised, re-organises, re-organising"
segregat,9.510300389177601,98,47,0.02683461117196057,0.002821636549198535,"segregated, segregating"
digitis,9.508655577626376,246,118,0.06736035049288061,0.007084108783094195,"digitisation, digitise, digitised, digitiser, digitisers, digitises, digitising"
craft,9.507566758712185,444,213,0.12157721796276014,0.012787416701686979,"craft, crafted, crafting, crafts"
eu-wid,9.506929137710328,840,403,0.23001095290251916,0.024194032538872545,eu-wide
scrutinis,9.5067927790021,173,83,0.04737130339539978,0.004982890076244221,"scrutinise, scrutinised, scrutinisers, scrutinises, scrutinising"
fire,9.505518516754766,719,345,0.19687842278203724,0.020712012967521162,"fire, fires"
enp,9.505407420361355,248,119,0.06790799561883899,0.007144143603289908,"enp, enpe, enping"
harder,9.50221339905075,125,60,0.03422782037239869,0.003602089211742811,harder
unprocess,9.502213399050747,100,48,0.027382256297918947,0.002881671369394249,unprocessed
upland,9.502213399050747,25,12,0.006845564074479737,0.0007204178423485622,"upland, uplands"
tracksuit,9.502213399050747,25,12,0.006845564074479737,0.0007204178423485622,"tracksuit, tracksuits"
bedlinen,9.502213399050747,25,12,0.006845564074479737,0.0007204178423485622,bedlinen
fortif,9.502213399050747,25,12,0.006845564074479737,0.0007204178423485622,"fortification, fortifications"
re-invest,9.502213399050747,25,12,0.006845564074479737,0.0007204178423485622,"re-invest, re-invested, re-investing, re-investment, re-investments"
ict-enabl,9.502213399050747,25,12,0.006845564074479737,0.0007204178423485622,ict-enabled
urząd,9.502213399050747,25,12,0.006845564074479737,0.0007204178423485622,urząd
insurmount,9.502213399050747,25,12,0.006845564074479737,0.0007204178423485622,insurmountable
conscious,9.502213399050747,25,12,0.006845564074479737,0.0007204178423485622,consciousness
pap,9.502213399050747,25,12,0.006845564074479737,0.0007204178423485622,"pap, paped, paps"
eurostar,9.502213399050747,25,12,0.006845564074479737,0.0007204178423485622,"eurostar, eurostars"
balsamico,9.502213399050747,25,12,0.006845564074479737,0.0007204178423485622,balsamico
brenner,9.502213399050747,25,12,0.006845564074479737,0.0007204178423485622,brenner
aceto,9.502213399050747,25,12,0.006845564074479737,0.0007204178423485622,aceto
advoc,9.499792452961819,327,157,0.08953997809419496,0.009425466770727023,"advoc, advocate, advocates"
till,9.495302698396895,229,110,0.0627053669222344,0.006603830221528486,"till, tille, tilled, tilling, tills"
pre-condit,9.495302698396895,229,110,0.0627053669222344,0.006603830221528486,"pre-condition, pre-conditioned, pre-conditioning, pre-conditions"
ware,9.494456490153564,204,98,0.05585980284775466,0.005883412379179925,"ware, wareness, wares"
sterilis,9.491940735916637,77,37,0.02108433734939759,0.0022212883472414,"sterilisable, sterilisation, sterilise, sterilised, steriliser, sterilisers, sterilises, sterilising"
bag,9.490409407250684,335,161,0.09173055859802848,0.009665606051509876,"bag, bags"
ldc,9.489952478535844,129,62,0.035323110624315444,0.003722158852134238,"ldc, ldcs"
algerian,9.487009857612268,52,25,0.014238773274917854,0.001500870504892838,"algerian, algerians"
reclassifi,9.487009857612268,52,25,0.014238773274917854,0.001500870504892838,"reclassified, reclassifies"
piper,9.487009857612268,52,25,0.014238773274917854,0.001500870504892838,"piper, pipers"
ron,9.487009857612268,52,25,0.014238773274917854,0.001500870504892838,ron
blank,9.485395322238269,235,113,0.06434830230010953,0.006783934682115627,"blank, blanked, blanking, blanks"
oven,9.482208739263273,158,76,0.04326396495071194,0.004562646334874227,"oven, ovens"
corrupt,9.480990181306677,819,394,0.2242606790799562,0.023653719157111123,"corrupt, corrupted, corrupting, corruption, corruptions, corruptive"
tuberculosi,9.480860110513555,185,89,0.05065717415115006,0.005343098997418503,tuberculosis
pallet,9.479855249876511,106,51,0.029025191675794086,0.0030617758299813893,"pallet, pallets"
pension,9.47952154615749,557,268,0.15251916757940853,0.016089331812451223,"pension, pensionable, pensioner, pensioners, pensiones, pensions"
jpd,9.472975819361363,135,65,0.03696604600219058,0.0039022633127213783,jpd
moor,9.472975819361361,81,39,0.02217962760131435,0.002341357987632827,"moor, moore, moored, mooring, moorings, moors"
irradi,9.472975819361361,81,39,0.02217962760131435,0.002341357987632827,"irradiance, irradiate, irradiation, irradiations, irradiators"
ucit,9.472975819361361,81,39,0.02217962760131435,0.002341357987632827,ucits
amicu,9.472975819361361,54,26,0.014786418400876232,0.0015609053250885514,amicus
technology-bas,9.472975819361361,54,26,0.014786418400876232,0.0015609053250885514,technology-based
single-cel,9.472975819361361,54,26,0.014786418400876232,0.0015609053250885514,single-cell
jamón,9.472975819361361,27,13,0.007393209200438116,0.0007804526625442757,jamón
omega,9.472975819361361,27,13,0.007393209200438116,0.0007804526625442757,omega
pre-dat,9.472975819361361,27,13,0.007393209200438116,0.0007804526625442757,"pre-date, pre-dated, pre-dates, pre-dating"
petticoat,9.472975819361361,27,13,0.007393209200438116,0.0007804526625442757,petticoats
ilia,9.472975819361361,27,13,0.007393209200438116,0.0007804526625442757,"ilia, ilias"
deaf,9.472975819361361,27,13,0.007393209200438116,0.0007804526625442757,"deaf, deafness"
rådet,9.472975819361361,27,13,0.007393209200438116,0.0007804526625442757,"rådet, rådets"
tuotevalvontakesku,9.472975819361361,27,13,0.007393209200438116,0.0007804526625442757,tuotevalvontakeskus
curvatur,9.472975819361361,27,13,0.007393209200438116,0.0007804526625442757,curvature
port,9.471753342161806,1192,574,0.3263964950711939,0.03445998679233956,"port, portative, porte, ported, portes, porting, portings, ports"
insolvency,9.469634381682573,218,105,0.059693318729463304,0.006303656120549919,insolvency
ate,9.464204545454546,83,40,0.022727272727272728,0.0024013928078285406,"ate, ateness, ates"
strik,9.46177844841649,195,94,0.053395399780941946,0.00564327309839707,"strik, striking"
door,9.46081761790637,419,202,0.1147316538882804,0.01212703367953413,"door, doors"
peel,9.459981339499413,224,108,0.06133625410733844,0.006483760581137059,"peel, peeled, peeling, peelings, peels"
rim,9.459981339499413,56,27,0.01533406352683461,0.0016209401452842648,"rim, rims"
self-declar,9.459981339499413,56,27,0.01533406352683461,0.0016209401452842648,"self-declaration, self-declarations, self-declare, self-declared, self-declaring"
laptop,9.459981339499413,56,27,0.01533406352683461,0.0016209401452842648,"laptop, laptops"
outermost,9.45504912816495,284,137,0.07776560788608981,0.008224770366812751,outermost
self,9.45316971699113,257,124,0.07037239868565169,0.007444317704268476,self
fast,9.44874825972105,810,391,0.22179627601314347,0.023473614696523985,"fast, faste, fasted, fasting, fastness"
elaborat,9.447915036770459,609,294,0.1667579408543264,0.017650237137539774,"elaborat, elaborated, elaborating"
imping,9.447915036770459,58,28,0.01588170865279299,0.0016809749654799783,"impinge, impinged, impingement, impinges, impinging"
aquila,9.447915036770459,29,14,0.007940854326396496,0.0008404874827399892,aquila
genotyp,9.447915036770459,29,14,0.007940854326396496,0.0008404874827399892,"genotype, genotyped, genotypes, genotypic, genotyping"
at-risk,9.447915036770459,29,14,0.007940854326396496,0.0008404874827399892,at-risk
tequila,9.447915036770459,29,14,0.007940854326396496,0.0008404874827399892,tequila
credibly,9.447915036770459,29,14,0.007940854326396496,0.0008404874827399892,credibly
superintend,9.447915036770459,29,14,0.007940854326396496,0.0008404874827399892,"superintendance, superintendant, superintendence, superintendent, superintendents"
broiler,9.447915036770459,29,14,0.007940854326396496,0.0008404874827399892,"broiler, broilers"
fal,9.447915036770459,29,14,0.007940854326396496,0.0008404874827399892,"fal, faling"
doceo,9.447915036770459,29,14,0.007940854326396496,0.0008404874827399892,doceo
paramet,9.445200118656444,994,480,0.27217962760131437,0.028816713693942488,"paramet, paramete, parameter, parameters, parametic"
accommodat,9.445031937888318,234,113,0.06407447973713033,0.006783934682115627,"accommodat, accommodated, accommodating"
cure,9.433106392512197,91,44,0.024917853231106242,0.0026415320886113945,"cure, cures"
jean,9.433106392512197,91,44,0.024917853231106242,0.0026415320886113945,"jean, jeans"
screw,9.431349434718843,122,59,0.033406352683461114,0.0035420543915470975,"screw, screwed, screwing, screws"
genetically,9.428236435675588,308,149,0.08433734939759036,0.008945188209161313,genetically
coe,9.426195691858343,124,60,0.033953997809419496,0.003602089211742811,"coe, coes"
cor,9.426195691858343,93,45,0.02546549835706462,0.002701566908807108,"cor, cored, coring, cors"
just-in-tim,9.426195691858343,31,15,0.008488499452354874,0.0009005223029357027,just-in-time
re-affirm,9.426195691858343,31,15,0.008488499452354874,0.0009005223029357027,"re-affirm, re-affirmed, re-affirming, re-affirms"
reposit,9.426195691858343,31,15,0.008488499452354874,0.0009005223029357027,"reposit, reposition, repositioned, repositioning"
blazer,9.426195691858343,31,15,0.008488499452354874,0.0009005223029357027,blazers
reconsider,9.426195691858343,31,15,0.008488499452354874,0.0009005223029357027,"reconsideration, reconsiderations"
fatality,9.426195691858343,31,15,0.008488499452354874,0.0009005223029357027,fatality
misinform,9.426195691858343,31,15,0.008488499452354874,0.0009005223029357027,"misinform, misinformation, misinformed"
conversely,9.423108678368296,407,197,0.11144578313253012,0.011826859578555561,conversely
eif,9.421210924173595,126,61,0.03450164293537788,0.0036621240319385244,eif
hamper,9.420422195109552,979,474,0.2680722891566265,0.028456504772768204,"hamper, hampered, hampering, hampers"
fissil,9.416386955446418,64,31,0.017524644030668127,0.001861079426067119,"fissile, fissiles"
timefram,9.41552653997169,706,342,0.19331872946330778,0.02053190850693402,"timeframe, timeframes"
liqueur,9.410799700528235,163,79,0.04463307776560788,0.004742750795461367,"liqueur, liqueurs"
pose,9.408925949047898,1017,493,0.2784775465498357,0.02959716635648676,"pose, posee, poses"
oat,9.407191265060241,99,48,0.02710843373493976,0.002881671369394249,"oat, oate, oats"
unconstitut,9.407191265060241,66,32,0.018072289156626505,0.0019211142462628324,unconstitutional
contracept,9.407191265060241,66,32,0.018072289156626505,0.0019211142462628324,"contraception, contraceptive, contraceptives"
sewn,9.407191265060241,33,16,0.009036144578313253,0.0009605571231314162,sewn
fédérale,9.407191265060241,33,16,0.009036144578313253,0.0009605571231314162,"fédérale, fédérales"
périgord,9.407191265060241,33,16,0.009036144578313253,0.0009605571231314162,périgord
palmit,9.407191265060241,33,16,0.009036144578313253,0.0009605571231314162,"palmitate, palmitic"
teruel,9.407191265060241,33,16,0.009036144578313253,0.0009605571231314162,teruel
aud,9.407191265060241,33,16,0.009036144578313253,0.0009605571231314162,"aud, audative, aude, audeli"
goos,9.407191265060241,33,16,0.009036144578313253,0.0009605571231314162,goose
oily,9.407191265060241,33,16,0.009036144578313253,0.0009605571231314162,oily
pan,9.404252436173936,200,97,0.054764512595837894,0.005823377558984211,"pan, pans"
multipl,9.398757347842148,1393,676,0.38143483023001096,0.04058353845230234,"multipl, multiple, multiples, multiplication, multiplications, multiplicative, multiplicators"
orchard,9.398552889242922,68,33,0.018619934282584884,0.001981149066458546,"orchard, orchards"
abduct,9.398552889242922,68,33,0.018619934282584884,0.001981149066458546,"abducted, abducting, abduction, abductions"
overwhelmingly,9.398552889242922,68,33,0.018619934282584884,0.001981149066458546,overwhelmingly
by-catch,9.39578860898138,103,50,0.028203723986856517,0.003001741009785676,"by-catch, by-catches"
myintracomm,9.390422653179563,140,68,0.038335158817086525,0.004082367773308519,myintracomm
conf,9.390422653179563,35,17,0.009583789704271631,0.0010205919433271297,"conf, confe, confed"
epc,9.390422653179563,35,17,0.009583789704271631,0.0010205919433271297,"epc, epcs"
set-top,9.390422653179563,35,17,0.009583789704271631,0.0010205919433271297,set-top
culmin,9.390422653179563,35,17,0.009583789704271631,0.0010205919433271297,"culminate, culminates, culmination"
trim,9.390422653179563,35,17,0.009583789704271631,0.0010205919433271297,"trim, trims"
muitinė,9.382757002034111,72,35,0.019715224534501644,0.002101218706849973,muitinės
synthet,9.382261503671096,541,263,0.1481380065717415,0.015789157711472653,"synthetic, synthetics"
core,9.38196720767367,1697,825,0.4646768893756846,0.04952872666146365,"core, cores"
sixteen,9.380298208270474,109,53,0.029846659364731652,0.003181845470372816,sixteen
unavail,9.379086126837697,146,71,0.039978094194961664,0.00426247223389566,"unavailabilities, unavailable"
convert,9.377366799647161,845,411,0.23138006571741512,0.024674311100438256,"convert, converte, converted, converter, converters, convertible, convertibles, converting, converts"
afriqu,9.37551722039674,37,18,0.010131434830230011,0.0010806267635228432,afrique
abreast,9.37551722039674,37,18,0.010131434830230011,0.0010806267635228432,abreast
profit-mak,9.37551722039674,37,18,0.010131434830230011,0.0010806267635228432,profit-making
defici,9.372904928053357,598,291,0.16374589266155531,0.017470132676952632,"deficie, deficiences, deficiencies, deficient"
tandem,9.368668778307331,76,37,0.0208105147864184,0.0022212883472414,"tandem, tandems"
solomon,9.368668778307331,76,37,0.0208105147864184,0.0022212883472414,"solomon, solomons"
switch,9.368064504005327,838,408,0.2294633077765608,0.024494206639851114,"switch, switched, switches, switching"
hormon,9.366467493350024,115,56,0.03148959474260679,0.0033619499309599566,"hormon, hormonal, hormone, hormones"
disus,9.362180780538422,39,19,0.01067907995618839,0.0011406615837185568,"disuse, disused"
limousin,9.362180780538422,39,19,0.01067907995618839,0.0011406615837185568,"limousin, limousine, limousines"
tarragona,9.362180780538422,39,19,0.01067907995618839,0.0011406615837185568,tarragona
andalusia,9.362180780538422,39,19,0.01067907995618839,0.0011406615837185568,andalusia
bavaria,9.362180780538422,39,19,0.01067907995618839,0.0011406615837185568,bavaria
plateau,9.356025500603813,80,39,0.02190580503833516,0.002341357987632827,"plateau, plateaued, plateauing, plateaus"
cider,9.356025500603813,80,39,0.02190580503833516,0.002341357987632827,"cider, ciders"
genet,9.355030178742046,482,235,0.13198247535596933,0.014108182745992676,"genet, genetic, genetical, genetics"
filter,9.3520943974523,488,238,0.13362541073384446,0.014288287206579816,"filter, filtered, filteres, filtering, filters"
thirteen,9.350177984665935,164,80,0.044906900328587074,0.004802785615657081,thirteen
suitably,9.350177984665935,164,80,0.044906900328587074,0.004802785615657081,suitably
traine,9.350177984665935,123,60,0.033680175246440305,0.003602089211742811,"trainee, trainees"
euco,9.350177984665935,82,40,0.022453450164293537,0.0024013928078285406,euco
rioja,9.350177984665935,82,40,0.022453450164293537,0.0024013928078285406,rioja
ipo,9.350177984665935,41,20,0.011226725082146768,0.0012006964039142703,"ipo, ipos"
culminat,9.346439408902375,125,61,0.03422782037239869,0.0036621240319385244,"culminated, culminating"
driver,9.345341621565604,1256,613,0.343921139101862,0.036801344779972385,"driver, drivers"
survivor,9.344615713407954,84,41,0.023001095290251915,0.002461427628024254,"survivor, survivors"
assembli,9.34326728401208,338,165,0.09255202628696604,0.00990574533229273,"assemblie, assemblies"
warn,9.339789447674349,944,461,0.25848849945235486,0.02767605211022393,"warn, warned, warnes, warning, warnings, warns"
nsa,9.33931831220988,43,21,0.011774370208105149,0.0012607312241099838,"nsa, nsas"
soybean,9.33931831220988,43,21,0.011774370208105149,0.0012607312241099838,"soybean, soybeans"
unpublish,9.33931831220988,43,21,0.011774370208105149,0.0012607312241099838,unpublished
reorgan,9.33931831220988,43,21,0.011774370208105149,0.0012607312241099838,"reorganization, reorganizations, reorganize"
mindset,9.33931831220988,43,21,0.011774370208105149,0.0012607312241099838,"mindset, mindsets"
built,9.338985193422884,1335,652,0.365553121577218,0.03914270276760521,built
metal,9.336763095161395,1044,510,0.2858707557502738,0.03061775829981389,"metal, metales, metalic, metall, metaller, metalli, metallic, metallics, metalling, metallization, metals"
maturity,9.336533780810889,479,234,0.13116100766703176,0.014048147925796962,maturity
revers,9.332635436852303,931,455,0.2549288061336254,0.02731584318904965,"reversal, reversals, reverse, reversed, reverser, reversers, reverses, reversible, reversing, reversion, reversions"
psychotrop,9.331828882929837,178,87,0.04874041621029573,0.005223029357027076,"psychotrop, psychotropes, psychotropic"
fairer,9.331347910407267,223,109,0.06106243154435925,0.006543795401332773,"fairer, fairere"
heavier,9.329445882704372,90,44,0.024644030668127054,0.0026415320886113945,heavier
lately,9.329445882704372,45,22,0.012322015334063527,0.0013207660443056973,lately
pol,9.329445882704372,45,22,0.012322015334063527,0.0013207660443056973,"pol, poling"
basilicata,9.329445882704372,45,22,0.012322015334063527,0.0013207660443056973,basilicata
ever,9.326542226967456,730,357,0.19989047097480833,0.021432430809869726,"ever, everal, evere, evers"
satellit,9.321588234730601,701,343,0.19194961664841184,0.020591943327129734,"satellite, satellites"
profound,9.320431925329778,188,92,0.05147864184008762,0.005523203458005643,profound
circumfer,9.320431925329778,47,23,0.012869660460021906,0.0013808008645014107,circumference
doclib,9.320431925329778,47,23,0.012869660460021906,0.0013808008645014107,doclib
barbuda,9.320431925329778,47,23,0.012869660460021906,0.0013808008645014107,barbuda
rectangular,9.320431925329776,141,69,0.038608981380065716,0.004142402593504233,"rectangular, rectangulares"
lock,9.319207807661623,331,162,0.09063526834611171,0.009725640871705589,"lock, locked, locking, locks"
audio-visu,9.313766141725036,243,119,0.06653888280394304,0.007144143603289908,audio-visual
seamlessly,9.312169131069732,98,48,0.02683461117196057,0.002881671369394249,seamlessly
sav,9.311353490434621,1427,699,0.3907447973713034,0.041964339316803746,"sav, saved, saving, savings"
mid,9.309053651266765,747,366,0.20454545454545456,0.021972744191631147,"mid, mids"
undistort,9.30829067662114,100,49,0.027382256297918947,0.0029417061895899623,"undistorted, undistorting"
user-friendli,9.304567360350493,51,25,0.013964950711938665,0.001500870504892838,"user-friendlier, user-friendliness"
bile,9.304567360350493,51,25,0.013964950711938665,0.001500870504892838,bile
deadlock,9.304567360350493,51,25,0.013964950711938665,0.001500870504892838,"deadlock, deadlocked, deadlocks"
sardinia,9.304567360350493,51,25,0.013964950711938665,0.001500870504892838,sardinia
tartu,9.304567360350493,51,25,0.013964950711938665,0.001500870504892838,tartu
trough,9.300990056482615,104,51,0.028477546549835708,0.0030617758299813893,"trough, troughs"
cuba,9.300990056482615,104,51,0.028477546549835708,0.0030617758299813893,"cuba, cubas"
arguably,9.29755034122504,53,26,0.014512595837897043,0.0015609053250885514,arguably
naturally,9.296710984870321,426,209,0.11664841182913473,0.012547277420904125,naturally
dedicat,9.294240426543222,1620,795,0.44359255202628695,0.047727682055592247,"dedicat, dedicated, dedicating"
casa,9.291053101294064,55,27,0.015060240963855422,0.0016209401452842648,"casa, casas"
beverag,9.289674095267898,499,245,0.13663745892661555,0.014708530947949812,"beverag, beverage, beverages"
inability,9.288993000828146,167,82,0.04572836801752465,0.004922855256048508,inability
dehydrat,9.287981678781241,112,55,0.03066812705366922,0.003301915110764243,"dehydratation, dehydrated, dehydrating"
mid-term,9.28798167878124,672,330,0.18400876232201532,0.01981149066458546,mid-term
realist,9.287380748289602,562,276,0.1538882803943045,0.01656961037401693,realistic
withstand,9.28123169209608,175,86,0.04791894852135816,0.005162994536831362,"withstand, withstanding, withstands"
psc,9.279402877969558,59,29,0.01615553121577218,0.001741009785675692,"psc, pscs"
campu,9.279402877969558,59,29,0.01615553121577218,0.001741009785675692,"campu, campus"
incept,9.274160277473529,244,120,0.06681270536692223,0.007204178423485622,inception
xviii,9.271667893631156,124,61,0.033953997809419496,0.0036621240319385244,xviii
enorm,9.268078860898138,254,125,0.06955093099671412,0.007504352524464189,"enorm, enorme, enormes, enormous"
hake,9.26465806407448,65,32,0.017798466593647318,0.0019211142462628324,"hake, hakes"
inaccess,9.26465806407448,65,32,0.017798466593647318,0.0019211142462628324,"inaccessible, inaccessibles"
suburban,9.26465806407448,65,32,0.017798466593647318,0.0019211142462628324,suburban
pastur,9.263188649631328,197,97,0.05394304490690033,0.005823377558984211,"pasturable, pasture, pastured, pastures, pasturing"
crise,9.262774365383038,461,227,0.12623220153340636,0.013627904184426968,"crise, crises"
kuwait,9.260338876165822,67,33,0.018346111719605696,0.001981149066458546,kuwait
sao,9.260338876165822,67,33,0.018346111719605696,0.001981149066458546,"sao, saos"
markedly,9.25895673603505,203,100,0.05558598028477547,0.006003482019571352,markedly
alert,9.25827598044825,544,268,0.14895947426067907,0.016089331812451223,"alert, alerte, alerted, alertes, alerting, alertness, alerts"
stick,9.256273758134142,138,68,0.03778751369112815,0.004082367773308519,"stick, sticking, sticks"
massively,9.256273758134142,69,34,0.018893756845564075,0.0020411838866542594,massively
precaut,9.25627375813414,207,102,0.056681270536692224,0.0061235516599627785,"precaution, precautions"
actively,9.248121062855137,1468,724,0.4019715224534502,0.043465209821696583,actively
on-board,9.24651747485811,223,110,0.06106243154435925,0.006603830221528486,"on-board, on-boarding"
quantif,9.246235405443667,298,147,0.08159912376779847,0.008825118568769887,"quantif, quantific, quantification, quantifications"
vibrat,9.245396820698025,150,74,0.04107338444687842,0.0044425766944828,"vibrate, vibrated, vibrating, vibration, vibrational, vibrations, vibrator, vibrators"
readmit,9.245396820698025,75,37,0.02053669222343921,0.0022212883472414,readmit
everywher,9.24215282181357,154,76,0.04216867469879518,0.004562646334874227,everywhere
virus,9.24215282181357,154,76,0.04216867469879518,0.004562646334874227,viruses
credenti,9.239075181846266,79,39,0.02163198247535597,0.002341357987632827,"credential, credentialing, credentials"
hotlin,9.239075181846266,79,39,0.02163198247535597,0.002341357987632827,"hotline, hotlines"
sunt,9.236151423877327,81,40,0.02217962760131435,0.0024013928078285406,sunt
stabiliz,9.236151423877327,81,40,0.02217962760131435,0.0024013928078285406,"stabilized, stabilizing"
trans-nat,9.232029981921112,168,83,0.04600219058050383,0.004982890076244221,trans-national
germ,9.230721587649299,85,42,0.023274917853231106,0.0025214624482199676,"germ, germed, germs"
wale,9.224620648067244,180,89,0.04928806133625411,0.005343098997418503,"wale, wales"
war,9.223858597621305,544,269,0.14895947426067907,0.016149366632646937,"war, wars"
formul,9.223481806011927,819,405,0.2242606790799562,0.024314102179263972,"formulants, formulate, formulates, formulation, formulations, formulator, formulators, formule, formulent, formuler, formulering, formules"
