stem,source,precision,recall,lift,original_words
comma,discovered,,,4.556925707326213,"comma, commas"
miller,discovered,,,4.556925707326213,"miller, millers"
autoriteit,discovered,,,4.556925707326213,autoriteit
padd,discovered,,,4.551045803187728,"padded, padding"
revok,discovered,,,4.549097859485407,"revok, revokation, revoke, revoked, revokes, revoking"
ipm,discovered,,,4.548640387858348,"ipm, ipms"
valencia,discovered,,,4.545945163453139,valencia
sold,discovered,,,4.545038075046232,"sold, solde, soldes"
chemist,discovered,,,4.542904397457517,"chemist, chemists"
flotat,discovered,,,4.542904397457517,"flotation, flotations"
discontinu,discovered,,,4.542146488815966,"discontinu, discontinuance, discontinuation, discontinuations, discontinue, discontinued, discontinues, discontinuing, discontinuities, discontinuous"
oversea,discovered,,,4.542082301113424,"oversea, overseas"
filtrat,discovered,,,4.539447088174826,"filtrate, filtrates, filtration, filtrations"
blago,discovered,,,4.538698004496908,blago
assist,discovered,,,4.533961672265672,"assist, assistance, assistances, assistant, assistants, assiste, assisted, assistence, assister, assisting, assistive, assists"
den,discovered,,,4.532010142307739,"den, dens"
statistiqu,discovered,,,4.5308861318557785,"statistique, statistiques"
snowmobil,discovered,,,4.5308861318557785,"snowmobil, snowmobile, snowmobiles"
chainsaw,discovered,,,4.5308861318557785,"chainsaw, chainsaws"
pecorino,discovered,,,4.5308861318557785,pecorino
loi,discovered,,,4.530886131855778,"loi, lois, loyed"
namely,discovered,,,4.529942098908209,namely
circumv,discovered,,,4.526078825615081,"circumv, circumvent, circumvented, circumventing, circumvents"
mutual,discovered,,,4.525641936162555,"mutual, mutualities, mutualization, mutuals"
noteikt,discovered,,,4.525498633482584,"noteikt, noteikts"
il-prodotti,discovered,,,4.525498633482584,il-prodotti
gingerbread,discovered,,,4.525498633482584,gingerbread
waffl,discovered,,,4.525498633482584,"waffle, waffles"
sprout,discovered,,,4.522440864135637,"sprout, sprouted, sprouting, sprouts"
korea,discovered,,,4.521252187043659,"korea, koreas"
kui,discovered,,,4.518079783263761,kui
visitor,discovered,,,4.516419701038869,"visitor, visitors"
mould,discovered,,,4.5155845256515015,"mould, moulded, moulding, mouldings, moulds"
macao,discovered,,,4.5113564502529515,macao
cano,discovered,,,4.5113564502529515,"cano, canoe, canoeing, canoes"
father,discovered,,,4.5113564502529515,"father, fathered, fathering, fathers"
roussillon,discovered,,,4.5113564502529515,roussillon
préalabl,discovered,,,4.5113564502529515,"préalable, préalablement, préalables"
pre-alloc,discovered,,,4.5113564502529515,"pre-allocation, pre-allocations"
messina,discovered,,,4.5113564502529515,messina
fully-integrat,discovered,,,4.5113564502529515,fully-integrated
dmo,discovered,,,4.5113564502529515,"dmo, dmos"
suceava,discovered,,,4.5113564502529515,suceava
volo,discovered,,,4.5113564502529515,"volo, volos"
sebastián,discovered,,,4.5113564502529515,sebastián
auf,discovered,,,4.511356450252951,auf
szám,discovered,,,4.511356450252951,szám
injuri,discovered,,,4.509820407879696,"injuries, injurious"
legibl,discovered,,,4.507523522087911,legible
occas,discovered,,,4.505580065553524,"occasion, occasioned, occasioning, occasions"
oriġini,discovered,,,4.503314816651788,oriġini
hors,discovered,,,4.502375647764059,"horse, horses"
propyl,discovered,,,4.499638641291255,propyl
quaternary,discovered,,,4.499638641291255,quaternary
morocco,discovered,,,4.499333291220592,morocco
lamin,discovered,,,4.498126665941359,"laminate, laminates, lamination, laminators"
ouzo,discovered,,,4.496166697895197,ouzo
vorarlberg,discovered,,,4.496166697895197,"vorarlberg, vorarlberger"
forschung,discovered,,,4.496166697895197,"forschung, forschungs"
pomac,discovered,,,4.496166697895197,"pomace, pomaceous"
chlorid,discovered,,,4.495582476650668,"chloride, chlorides"
subsequently,discovered,,,4.495229781789861,subsequently
greement,discovered,,,4.494502067499827,"greement, greements"
inhal,discovered,,,4.493525001832979,"inhalable, inhalants, inhalation, inhalational, inhalator, inhalators, inhale, inhaled, inhaler, inhalers, inhales, inhaling"
och,discovered,,,4.493525001832979,och
wire,discovered,,,4.4913059771407156,"wire, wires"
pooblastilo,discovered,,,4.489771012691932,pooblastilo
awtorizzazzjoni,discovered,,,4.489771012691932,awtorizzazzjoni
glass-fibr,discovered,,,4.489771012691932,glass-fibre
queso,discovered,,,4.489771012691932,"queso, quesos"
infrastruttur,discovered,,,4.489771012691932,infrastrutture
hydrostat,discovered,,,4.489771012691932,hydrostatic
sale,discovered,,,4.488053989249578,"sale, sales"
country-wid,discovered,,,4.486819157982732,country-wide
uninterrupt,discovered,,,4.486246859620745,"uninterrupted, uninterruptible"
manufactur,discovered,,,4.4845644749887725,"manufactur, manufacturable, manufacture, manufactured, manufacturer, manufacturers, manufactures, manufacturing"
janvier,discovered,,,4.484014896008993,janvier
joint,discovered,,,4.483931790980897,"joint, jointe, jointed, jointes, jointing, jointings, joints"
lupa,discovered,,,4.478806980914907,lupa
cabin,discovered,,,4.477581589128063,"cabin, cabine, cabins"
oven,discovered,,,4.474072512647555,"oven, ovens"
representativity,discovered,,,4.474072512647555,representativity
steelmak,discovered,,,4.474072512647555,"steelmakers, steelmaking"
imt,discovered,,,4.474072512647555,"imt, imte"
price,discovered,,,4.472344237413312,"price, prices"
stainless,discovered,,,4.468185575130913,stainless
bakery,discovered,,,4.465787193179689,bakery
calculat,discovered,,,4.465247912030893,"calculat, calculated, calculating"
calendar,discovered,,,4.463498633740264,"calendar, calendaring, calendars"
ticket,discovered,,,4.462847241110446,"ticket, ticketed, ticketing, tickets"
legum,discovered,,,4.462141652613828,"legume, legumes"
malaysian,discovered,,,4.462141652613828,malaysian
code-shar,discovered,,,4.462141652613828,"code-share, code-shared, code-shares, code-sharing"
america,discovered,,,4.4589238724996525,"america, americas"
whichev,discovered,,,4.457862104993035,whichever
croatian,discovered,,,4.456967336971961,"croatian, croatians"
breed,discovered,,,4.4527674054444715,"breed, breede, breeded, breeding, breeds"
nant,discovered,,,4.452767405444471,"nant, nante, nantes, nants"
gesundheit,discovered,,,4.452767405444471,"gesundheit, gesundheits"
marrakech,discovered,,,4.452767405444471,marrakech
apparatu,discovered,,,4.451848361604338,apparatus
symmetr,discovered,,,4.448795266813388,"symmetric, symmetrical"
consignor,discovered,,,4.448795266813388,"consignor, consignors"
varna,discovered,,,4.44520752869499,varna
sativa,discovered,,,4.443002564643058,sativa
alentejo,discovered,,,4.438981747842476,alentejo
mouvement,discovered,,,4.438981747842476,"mouvement, mouvements"
rynku,discovered,,,4.438981747842476,rynku
rainy,discovered,,,4.438981747842476,rainy
xxxxx,discovered,,,4.438981747842476,xxxxx
egg,discovered,,,4.438233688902833,"egg, egge, egged, eggs"
ninth,discovered,,,4.434458328941821,ninth
enclosur,discovered,,,4.4328221987011585,"enclosure, enclosures"
madeira,discovered,,,4.432209845862548,madeira
warmer,discovered,,,4.432209845862548,"warmer, warmers"
tuna,discovered,,,4.429331787521079,"tuna, tunas"
reintroduc,discovered,,,4.429331787521079,"reintroduc, reintroduce, reintroduced, reintroduces, reintroducing"
plum,discovered,,,4.429331787521079,"plum, plums"
cour,discovered,,,4.429331787521079,"cour, cours"
tract,discovered,,,4.429331787521079,"tract, tracting, tracts"
narrowband,discovered,,,4.429331787521079,narrowband
comitato,discovered,,,4.429331787521079,comitato
huil,discovered,,,4.429331787521079,"huile, huiles"
fod,discovered,,,4.429331787521079,fod
instep,discovered,,,4.429331787521079,instep
known,discovered,,,4.423573690068463,"known, knowns"
cantabria,discovered,,,4.42219920815309,cantabria
phrase,discovered,,,4.42049080590926,"phrase, phrases"
puls,discovered,,,4.420217936106426,"pulse, pulsed, pulses"
monaco,discovered,,,4.420217936106426,monaco
comply,discovered,,,4.41919390785759,"comply, complying"
salmon,discovered,,,4.416712608639253,"salmon, salmones, salmons"
un-ec,discovered,,,4.416712608639252,un-ece
christma,discovered,,,4.414418212478921,christmas
sola,discovered,,,4.414418212478921,"sola, solae, solas"
acet,discovered,,,4.41441821247892,"acetal, acetalization, acetals, acetate, acetates, acetic, acetous"
suppli,discovered,,,4.4122916301742,"suppli, supplie, supplied, supplies"
chapter,discovered,,,4.410239450139474,"chapter, chapters"
spelt,discovered,,,4.408825621838112,spelt
emitido,discovered,,,4.408825621838112,emitido
vent,discovered,,,4.40461202614983,"vent, vente, vented, ventes, venting, vents"
hint,discovered,,,4.403429262447856,"hint, hinted, hinting, hints"
são,discovered,,,4.40132336610044,são
cod,discovered,,,4.3997276719588285,"cod, coded, coding, codings, cods"
axl,discovered,,,4.397918086900362,"axle, axles"
eesti,discovered,,,4.397918086900362,"eesti, eestis"
ont,discovered,,,4.397198414492099,ont
dryer,discovered,,,4.39228839144862,"dryer, dryers"
blow,discovered,,,4.39228839144862,"blow, blowing, blows"
customary,discovered,,,4.386536311313146,customary
présent,discovered,,,4.386160912399041,"présent, présente, présentes, présents"
jet,discovered,,,4.382997245214526,"jet, jets"
orderly,discovered,,,4.380036177406358,orderly
warsaw,discovered,,,4.374648679033165,warsaw
apport,discovered,,,4.374648679033165,"apport, apportant, apporte, apporter, apportion, apportioned, apportioning, apportions, apports"
lign,discovered,,,4.374648679033165,"lign, ligne, ligned, lignes"
dyed,discovered,,,4.3746486790331645,dyed
polystyren,discovered,,,4.3746486790331645,polystyrene
charent,discovered,,,4.3746486790331645,"charente, charentes"
gouda,discovered,,,4.3746486790331645,gouda
eur-m,discovered,,,4.3746486790331645,eur-med
kauna,discovered,,,4.3746486790331645,kaunas
uppsala,discovered,,,4.3746486790331645,uppsala
avril,discovered,,,4.3746486790331645,avril
watertight,discovered,,,4.3746486790331645,"watertight, watertightness"
marsala,discovered,,,4.3746486790331645,marsala
campana,discovered,,,4.3746486790331645,campana
insignia,discovered,,,4.3746486790331645,"insignia, insignias"
vinohradnícka,discovered,,,4.3746486790331645,vinohradnícka
dordogn,discovered,,,4.3746486790331645,dordogne
endeavor,discovered,,,4.3746486790331645,"endeavor, endeavored"
castilla-la,discovered,,,4.3746486790331645,castilla-la
bornholm,discovered,,,4.3746486790331645,bornholm
itali,discovered,,,4.3746486790331645,"itali, italie"
convoi,discovered,,,4.3746486790331645,"convoi, convois, convoy, convoys"
peso,discovered,,,4.3746486790331645,"peso, pesos"
dan,discovered,,,4.3685045095401405,"dan, dans"
substanc,discovered,,,4.362786833374181,"substanc, substance, substances"
appel,discovered,,,4.361782065271302,"appel, appelant, appelate, appeler, appell, appellant, appellants, appellate, appellation, appellations, appellative, appelle, appels"
least,discovered,,,4.361754484105682,least
fejn,discovered,,,4.357560207630692,fejn
wto,discovered,,,4.3573575775350095,wto
veget,discovered,,,4.357316473490244,"veget, vegetable, vegetables, vegetal, vegetation, vegetative"
navarra,discovered,,,4.355792434726988,"navarra, navarras"
telex,discovered,,,4.355792434726988,"telex, telexes"
graz,discovered,,,4.351379271165968,"graz, grazed, grazing, grazings"
least-develop,discovered,,,4.3508734144732015,least-developed
guadeloup,discovered,,,4.3508734144732015,guadeloupe
mountain,discovered,,,4.350345075260758,"mountain, mountaineering, mountaineers, mountainou, mountainous, mountains"
sulphuris,discovered,,,4.34509024201267,"sulphurisation, sulphurised"
rapproch,discovered,,,4.342482144628509,"rapprochant, rapproche, rapprochement, rapprocher"
stat,discovered,,,4.34242639673526,"stat, stated, stating, stats"
pacif,discovered,,,4.342195795657548,"pacif, pacific, pacification"
alternat,discovered,,,4.340997535348294,"alternat, alternated, alternating"
chimnei,discovered,,,4.339369254202252,"chimney, chimneys"
sister,discovered,,,4.339369254202252,"sister, sisters"
chambr,discovered,,,4.339369254202252,"chambre, chambres"
skin,discovered,,,4.338593882227946,"skin, skins"
off-road,discovered,,,4.335589315827511,off-road
ferrit,discovered,,,4.335589315827511,"ferrite, ferrites, ferritic"
charg,discovered,,,4.334745498571509,"charg, charge, charged, charges, charging"
zhejiang,discovered,,,4.330902192242833,zhejiang
badger,discovered,,,4.330902192242833,"badger, badgers"
tarragona,discovered,,,4.330902192242833,tarragona
diver,discovered,,,4.330902192242833,"diver, divers"
uniform,discovered,,,4.329118138406014,"uniform, uniforme, uniformed, uniformes, uniformization, uniforms"
orally,discovered,,,4.329079421959902,orally
appear,discovered,,,4.328307061670525,"appear, appearance, appearances, appeared, appearing, appears"
abstain,discovered,,,4.328109863298769,"abstain, abstained, abstaining, abstains"
couvert,discovered,,,4.3249367622259705,"couvert, couverte, couvertes, couverts"
abc,discovered,,,4.3249367622259705,"abc, abcs"
radiotherapy,discovered,,,4.3249367622259705,radiotherapy
adam,discovered,,,4.3249367622259705,"adam, adamant, adams"
einer,discovered,,,4.3249367622259705,einer
stockfarm,discovered,,,4.3249367622259705,"stockfarm, stockfarmer, stockfarmers, stockfarming, stockfarms"
val,discovered,,,4.322569528092293,"val, vals"
hive,discovered,,,4.317087512203781,"hive, hives"
retsina,discovered,,,4.317087512203781,retsina
limitada,discovered,,,4.317087512203781,"limitada, limitadas"
guyan,discovered,,,4.317087512203781,guyane
single-hul,discovered,,,4.317087512203781,"single-hull, single-hulled"
microbiolog,discovered,,,4.311552784624032,"microbiolog, microbiologic, microbiological"
feder,discovered,,,4.309846453842381,"feder, federal, federalism, federate, federates, federation, federations, federative"
licens,discovered,,,4.3075129814836455,"licensable, license, licensed, licensers, licenses, licensing"
stade,discovered,,,4.306294793423272,"stade, stades"
limitata,discovered,,,4.306294793423272,limitata
valpolicella,discovered,,,4.306294793423272,valpolicella
primorska,discovered,,,4.306294793423272,primorska
vic,discovered,,,4.306294793423272,"vic, vics"
courant,discovered,,,4.306294793423272,"courant, courante, courantes, courants"
told,discovered,,,4.306294793423272,told
routier,discovered,,,4.306294793423272,"routier, routiers"
hazelnut,discovered,,,4.306294793423271,"hazelnut, hazelnuts"
titanium,discovered,,,4.303631655022886,titanium
tal,discovered,,,4.3017378677159455,"tal, tals"
addendum,discovered,,,4.300752586481929,"addendum, addendums"
gozan,discovered,,,4.299223701808455,gozan
ductil,discovered,,,4.299223701808455,"ductil, ductile"
pur,discovered,,,4.299223701808455,"pur, purs"
potato,discovered,,,4.2982356016701395,"potato, potatoe, potatoes"
tym,discovered,,,4.290520819820989,tym
murcia,discovered,,,4.290520819820989,murcia
caustic,discovered,,,4.290520819820989,caustic
monograph,discovered,,,4.290520819820989,"monograph, monographs"
bulgur,discovered,,,4.290520819820989,bulgur
sebac,discovered,,,4.290520819820989,"sebacate, sebacic"
malleabl,discovered,,,4.290520819820989,malleable
cultiv,discovered,,,4.289704044488832,"cultivable, cultivate, cultivates, cultivation, cultivational, cultivations, cultivator, cultivators"
tbt,discovered,,,4.285973367971682,"tbt, tbts"
evas,discovered,,,4.285588241756431,"evasion, evasions, evasive"
exhaust,discovered,,,4.285558221384315,"exhaust, exhausted, exhaustible, exhausting, exhaustion, exhaustive, exhaustiveness, exhausts"
sleev,discovered,,,4.285370134563101,"sleeve, sleeved, sleeves, sleeving"
herein,discovered,,,4.284870441217185,herein
ioniz,discovered,,,4.28351016488664,"ionizate, ionization, ionize, ionized, ionizing, ionizings"
carnet,discovered,,,4.28351016488664,"carnet, carnets"
beneath,discovered,,,4.28351016488664,beneath
minimum,discovered,,,4.28303299989111,"minimum, minimums"
ingredi,discovered,,,4.281507120619684,"ingredie, ingredient, ingredients"
levi,discovered,,,4.281466700443893,"levi, levie, levied, levies"
brazilian,discovered,,,4.279547620793314,"brazilian, brazilians"
disapprov,discovered,,,4.279547620793314,"disapproval, disapprovals, disapprove, disapproved, disapproves, disapproving"
furfuraldehyd,discovered,,,4.279547620793314,furfuraldehyde
invit,discovered,,,4.273704437258642,"invit, invitate, invitation, invitational, invitations, invite, invited, inviter, invites, inviting"
carry-ov,discovered,,,4.2652824620573355,"carry-over, carry-overs"
towel,discovered,,,4.2652824620573355,"towel, toweling, towellers, towelling, towels"
février,discovered,,,4.2652824620573355,février
pharmacologically,discovered,,,4.2652824620573355,pharmacologically
normaliz,discovered,,,4.2652824620573355,"normalized, normalizing"
renn,discovered,,,4.2652824620573355,"rennes, rennings"
prosciutto,discovered,,,4.2652824620573355,prosciutto
zur,discovered,,,4.260385467267373,zur
abnorm,discovered,,,4.259526345374398,"abnormal, abnormalities"
organ,discovered,,,4.259493584323271,"organ, organe, organer, organes, organic, organical, organics, organism, organisms, organization, organizations, organize, organizer, organizers, organizes, organs"
wai,discovered,,,4.259077053769004,"wai, wais, way, ways"
specimen,discovered,,,4.257470589416204,"specimen, specimens"
výrobkov,discovered,,,4.255029379215851,výrobkov
grana,discovered,,,4.2531306601711325,grana
friuli,discovered,,,4.2531306601711325,friuli
tablet,discovered,,,4.252331199520724,"tablet, tablete, tabletes, tableting, tablets"
arc,discovered,,,4.252158516020236,"arc, arce, arces, arcing, arcs"
exempt,discovered,,,4.248569662144139,"exempt, exemptable, exempte, exempted, exemptible, exempting, exemption, exemptions, exempts"
ground,discovered,,,4.24789507124989,"ground, grounded, grounding, groundings, grounds"
switzerland,discovered,,,4.2476632311657285,switzerland
terrain,discovered,,,4.245982541414542,"terrain, terrains"
aliment,discovered,,,4.245982541414542,"aliment, alimentate, alimentation, alimentent, alimenter, alimentes, aliments"
haute-prov,discovered,,,4.245982541414542,haute-provence
steirisch,discovered,,,4.245982541414542,"steirische, steirischer, steirisches"
telefax,discovered,,,4.245982541414542,"telefax, telefaxes"
krajowych,discovered,,,4.245982541414542,krajowych
aqueou,discovered,,,4.244450801680987,aqueous
salzburg,discovered,,,4.242654968889923,"salzburg, salzburger"
msc,discovered,,,4.241275243696788,"msc, mscs"
výrobky,discovered,,,4.240044104293683,výrobky
leg,discovered,,,4.237940907813378,"leg, leged, legs"
orden,discovered,,,4.237940907813378,"orden, ordening"
ipimar,discovered,,,4.237940907813378,ipimar
summary,discovered,,,4.235874051661027,summary
frozen,discovered,,,4.233530979709515,frozen
rider,discovered,,,4.2335309797095135,"rider, riders"
data-process,discovered,,,4.23287765702746,data-processing
orang,discovered,,,4.231997091673388,"orange, oranges"
resold,discovered,,,4.230745761959705,resold
daniel,discovered,,,4.228827056398726,"daniel, daniele, daniels"
free,discovered,,,4.228568507422423,"free, freeing, frees"
examin,discovered,,,4.2284298055407525,"examin, examinant, examinate, examination, examinations, examine, examined, examinent, examiner, examinering, examiners, examines, examining"
homogenis,discovered,,,4.2263555034727185,"homogenisation, homogenise, homogenised, homogenising"
hoist,discovered,,,4.2263555034727185,"hoist, hoisted, hoisting, hoists"
provinc,discovered,,,4.225512928611581,"provinc, province, provinces"
skimm,discovered,,,4.225512928611581,"skimmed, skimming, skimmings"
foreword,discovered,,,4.218411226210552,foreword
münchener,discovered,,,4.218411226210552,münchener
self-explanatory,discovered,,,4.218411226210552,self-explanatory
swing,discovered,,,4.218411226210551,"swing, swinging, swings"
adduc,discovered,,,4.218411226210551,"adduce, adduced, adduces, adducing"
teleconfer,discovered,,,4.218411226210551,"teleconference, teleconferences"
francisco,discovered,,,4.218411226210551,francisco
argument,discovered,,,4.21340361554316,"argument, argumentation, arguments"
tak,discovered,,,4.212173333479472,"tak, taking, takings, taks"
côte,discovered,,,4.208942289675847,"côte, côtes"
mod,discovered,,,4.207382700128955,"mod, mods"
normalis,discovered,,,4.2056281618887015,"normalisation, normalisations, normalise, normalised, normaliser, normalises, normalising"
connector,discovered,,,4.202359433112338,"connector, connectors"
familiaris,discovered,,,4.201965178545014,"familiarisation, familiarise, familiarised, familiariser, familiarises, familiarising"
peach,discovered,,,4.199662731871838,"peach, peaches"
brix,discovered,,,4.199662731871838,brix
nozzl,discovered,,,4.199662731871838,"nozzle, nozzles"
utilisé,discovered,,,4.199662731871838,"utilisée, utilisées, utilisés"
wet,discovered,,,4.197463187843274,wet
aragón,discovered,,,4.196610651398093,aragón
vhf,discovered,,,4.192371650740116,vhf
smith,discovered,,,4.192371650740116,"smith, smithing, smiths"
abidjan,discovered,,,4.192371650740116,abidjan
gdańsk,discovered,,,4.192371650740116,gdańsk
vera,discovered,,,4.192371650740116,vera
retrait,discovered,,,4.192371650740116,"retrait, retraite, retraites, retraits"
mela,discovered,,,4.192371650740116,"mela, melas"
texto,discovered,,,4.192371650740116,"texto, textos"
griller,discovered,,,4.192371650740116,grillers
injector,discovered,,,4.18608623597139,"injector, injectors"
alfa,discovered,,,4.18608623597139,alfa
outer,discovered,,,4.1856206496922255,outer
circumst,discovered,,,4.180298374229592,"circumst, circumstance, circumstances"
declar,discovered,,,4.179767388145384,"declar, declarable, declarant, declarants, declaration, declarations, declarative, declare, declared, declares, declaring"
entitl,discovered,,,4.1797135237753205,"entitl, entitle, entitled, entitlement, entitlements, entitles, entitling"
vacuum,discovered,,,4.1786148938878105,"vacuum, vacuums"
three,discovered,,,4.176074990525306,three
pre-packag,discovered,,,4.175801011804385,"pre-packaged, pre-packager, pre-packages, pre-packaging"
compt,discovered,,,4.175801011804384,"compte, comptes"
damper,discovered,,,4.175801011804384,"damper, dampers"
manhol,discovered,,,4.175801011804384,"manhole, manholes"
territory,discovered,,,4.174367779819553,territory
ensembl,discovered,,,4.171539990363768,"ensemble, ensembles"
metrolog,discovered,,,4.169587022203485,metrological
defin,discovered,,,4.168831611405776,"defin, definable, defination, define, defined, defines, defining, definiti"
submiss,discovered,,,4.166934146378823,"submiss, submission, submissions, submissive"
turin,discovered,,,4.164329031002724,turin
hear,discovered,,,4.163032540021715,"hear, hearing, hearings, hears"
pend,discovered,,,4.161251182494961,"pend, pended, pendes, pending, pends"
ell,discovered,,,4.161251182494961,"ell, elle, elles, elling, ells"
unpaid,discovered,,,4.158794303422976,unpaid
hacienda,discovered,,,4.155916245081507,hacienda
romagna,discovered,,,4.155916245081507,romagna
duplicaat,discovered,,,4.155916245081507,duplicaat
duplicato,discovered,,,4.155916245081507,duplicato
microbiology,discovered,,,4.155916245081507,microbiology
natur,discovered,,,4.153184528689604,"natur, natural, naturalization, naturalness, naturals, naturance, nature, natures, naturing"
blaga,discovered,,,4.1524985508010115,blaga
shrimp,discovered,,,4.1524985508010115,"shrimp, shrimps"
silica,discovered,,,4.1524985508010115,"silica, silicas"
irrevoc,discovered,,,4.145973861720067,irrevocable
tad-dwana,discovered,,,4.144404011715629,tad-dwana
materia,discovered,,,4.144404011715629,"materia, materiaal, materiae, materias"
colourless,discovered,,,4.144404011715629,colourless
sow,discovered,,,4.141573134658447,"sow, sowed, sowing, sowings, sows"
région,discovered,,,4.141573134658447,"région, régions"
thread,discovered,,,4.141245167194505,"thread, threaded, threading, threads"
produkt,discovered,,,4.140292499799245,"produkt, produkte, produkter, produkters, produktion, produktions, produktive, produkts"
toodet,discovered,,,4.139090673239071,toodete
unanim,discovered,,,4.13818118286921,"unanime, unanimous"
airlin,discovered,,,4.136896033433536,"airline, airliner, airliners, airlines"
vitamin,discovered,,,4.136896033433536,"vitamin, vitaminization, vitamins"
vermiculit,discovered,,,4.136896033433536,vermiculite
cathet,discovered,,,4.136896033433536,"catheter, catheters"
albumin,discovered,,,4.13404300168634,"albumin, albuminates, albumines, albuminous, albumins"
saccharata,discovered,,,4.13404300168634,saccharata
preced,discovered,,,4.133353587138068,"precede, preceded, precedence, precedent, precedents, precedes, preceding, precedings"
reply,discovered,,,4.133190797398217,"reply, replying"
brown,discovered,,,4.132269495465111,"brown, browne, browned, browning"
leonardo,discovered,,,4.1316126413091,leonardo
giulia,discovered,,,4.1316126413091,giulia
gram,discovered,,,4.130738410957574,"gram, grams"
dimethyl,discovered,,,4.127692705216776,dimethyl
accè,discovered,,,4.127692705216776,accès
triglycerid,discovered,,,4.127692705216776,"triglyceride, triglycerides"
cephalopod,discovered,,,4.124668754516985,"cephalopod, cephalopods"
organism,discovered,,,4.124668754516985,"organisme, organismer, organismes"
vin,discovered,,,4.124668754516985,"vin, vins"
slope,discovered,,,4.124668754516984,"slope, slopes"
fodder,discovered,,,4.123644246629622,"fodder, fodders"
aeronaut,discovered,,,4.121045857060228,"aeronaut, aeronautic, aeronautical, aeronautics"
taper,discovered,,,4.11868519249399,"taper, tapered, tapering, tapers"
rectangl,discovered,,,4.11868519249399,"rectangle, rectangles"
trailer,discovered,,,4.116146711635751,"trailer, trailers"
caribbean,discovered,,,4.11614671163575,caribbean
national,discovered,,,4.115135621802384,"nationale, nationaler, nationales, nationall"
enclos,discovered,,,4.115135621802383,"enclose, enclosed, encloses, enclosing"
express,discovered,,,4.112238813518942,"express, expresse, expressed, expresses, expressing, expression, expressions, expressive"
notwithstand,discovered,,,4.111260601475239,notwithstanding
entr,discovered,,,4.106265324491253,"entr, entre, entred, entres"
fruit,discovered,,,4.105096150537008,"fruit, fruites, fruitful, fruitfulness, fruiting, fruits"
depart,discovered,,,4.104536143146553,"depart, departe, departed, departement, departements, departing, department, departments, departs"
northern,discovered,,,4.1023371024446265,"northern, northerne, northerners"
une,discovered,,,4.101233136593592,"une, unes"
decommit,discovered,,,4.101233136593592,"decommit, decommitals, decommited, decommitment, decommitments"
välja,discovered,,,4.101233136593592,välja
color,discovered,,,4.101233136593592,"color, colorant, colorants, coloration, colore, colored, coloring, colors"
weed,discovered,,,4.101233136593592,"weed, weeding, weeds"
nachträglich,discovered,,,4.101233136593592,nachträglich
afgegeven,discovered,,,4.101233136593592,afgegeven
normandi,discovered,,,4.101233136593592,"normandi, normandie"
lesquel,discovered,,,4.101233136593592,"lesquelles, lesquels"
forequart,discovered,,,4.101233136593592,"forequarter, forequarters"
nürnberger,discovered,,,4.101233136593592,nürnberger
salud,discovered,,,4.101233136593592,salud
toffe,discovered,,,4.101233136593592,"toffee, toffees"
pfalz,discovered,,,4.101233136593592,pfalz
zakyntho,discovered,,,4.101233136593592,zakynthos
gegen,discovered,,,4.101233136593592,gegen
cluj,discovered,,,4.101233136593592,cluj
thyrostat,discovered,,,4.101233136593592,"thyrostatic, thyrostatics"
isonzo,discovered,,,4.101233136593592,isonzo
lawnmow,discovered,,,4.101233136593592,"lawnmower, lawnmowers"
abel,discovered,,,4.101233136593592,"abel, abele, abelling, abelou, abels"
posteriori,discovered,,,4.101233136593591,posteriori
light,discovered,,,4.094055162925727,"light, lighted, lighting, lightings, lightness, lights"
total,discovered,,,4.0921489719913655,"total, totale, totaled, totalement, totales, totaling, totalization, totalize, totalizer, totalizers, totalled, totalling, totals"
unforese,discovered,,,4.091106635021756,unforeseeable
plate,discovered,,,4.087786470571974,"plate, plates"
trip,discovered,,,4.087485986415066,"trip, trips"
formality,discovered,,,4.085756785134748,formality
expr,discovered,,,4.083005433764287,"expr, expre, expres"
kong,discovered,,,4.08185723201126,kong
antil,discovered,,,4.081227121293136,"antille, antilles"
temp,discovered,,,4.081227121293136,"temp, temps"
ex-work,discovered,,,4.0751106325388555,"ex-work, ex-works"
characterist,discovered,,,4.071405986509275,"characterist, characteristic, characteristics"
droit,discovered,,,4.068423271500843,"droit, droite, droites, droits"
magyar,discovered,,,4.068423271500843,magyar
directeur,discovered,,,4.068423271500843,"directeur, directeurs"
linol,discovered,,,4.068423271500843,"linoleate, linoleic, linolic"
thermally,discovered,,,4.068423271500843,thermally
vill,discovered,,,4.068423271500843,"vill, ville, villes"
cauliflow,discovered,,,4.062173773387939,"cauliflower, cauliflowers"
accessori,discovered,,,4.059322724978767,"accessori, accessories"
royal,discovered,,,4.0585613467330806,"royal, royale, royals"
herd,discovered,,,4.056492411467117,"herd, herding, herds"
infrar,discovered,,,4.056492411467117,infrared
sorghum,discovered,,,4.056492411467117,sorghum
confirm,discovered,,,4.056264239473271,"confirm, confirmant, confirmate, confirmation, confirmational, confirmations, confirme, confirmed, confirmer, confirming, confirms"
materi,discovered,,,4.0558928707619035,"materi, material, materialization, materialize, materializes, materials, materie"
institut,discovered,,,4.055394238945931,"institut, institute, instituted, institutes, instituting, institution, institutional, institutions, instituts"
shipown,discovered,,,4.054804082217061,"shipowner, shipowners, shipowning"
stadt,discovered,,,4.0529833349866085,stadt
coteaux,discovered,,,4.0529833349866085,coteaux
allen,discovered,,,4.0529833349866085,allen
