stem,lift,high_score_count,low_score_count,rate_in_high,rate_in_low,original_words
albacor,17.863148772718755,49,9,0.01032883642495784,0.000578220366206232,albacore
ero,17.863148772718755,49,9,0.01032883642495784,0.000578220366206232,"ero, eros"
papaw,17.863148772718755,49,9,0.01032883642495784,0.000578220366206232,papaws
northeast,17.863148772718755,49,9,0.01032883642495784,0.000578220366206232,northeast
tion,17.84856661045531,272,50,0.05733558178752108,0.0032123353678123997,"tion, tione, tioned, tioning, tions"
mtoe,17.84856661045531,136,25,0.02866779089376054,0.0016061676839061998,mtoe
unawar,17.840364144182125,87,16,0.0183389544688027,0.0010279473176999679,"unaware, unawareness, unawares"
puré,17.811069621777886,114,21,0.024030354131534568,0.0013491808544812077,"purée, puréed, purées, purés"
mwe,17.811069621777882,38,7,0.008010118043844857,0.00044972695149373597,mwe
histori,17.811069621777882,38,7,0.008010118043844857,0.00044972695149373597,"histori, historial, historie, histories"
these,17.811069621777882,38,7,0.008010118043844857,0.00044972695149373597,theses
zakon,17.811069621777882,38,7,0.008010118043844857,0.00044972695149373597,zakon
diss,17.811069621777882,38,7,0.008010118043844857,0.00044972695149373597,"diss, disse"
acetylen,17.811069621777882,38,7,0.008010118043844857,0.00044972695149373597,"acetylene, acetylenic"
merlucciu,17.811069621777882,38,7,0.008010118043844857,0.00044972695149373597,merluccius
smelter,17.811069621777882,38,7,0.008010118043844857,0.00044972695149373597,"smelter, smelters"
liberty,17.799351812816187,217,40,0.04574198988195616,0.00256986829424992,liberty
abroad,17.798815703909447,830,153,0.17495784148397978,0.009829746225505942,abroad
rare,17.797804177670304,575,106,0.12120573355817875,0.006810150979762287,"rare, rareness, rares"
subcontract,17.790237961401537,244,45,0.05143338954468803,0.0028911018310311598,"subcontract, subcontracted, subcontracting, subcontracts"
consciou,17.78083011477996,168,31,0.03541315345699832,0.001991647928043688,conscious
lang,17.778368759559196,233,43,0.04911467116357504,0.0027626084163186637,"lang, lange, langs"
payer,17.772010258572234,130,24,0.02740303541315346,0.0015419209765499518,"payer, payers"
semi-manufactur,17.772010258572234,130,24,0.02740303541315346,0.0015419209765499518,"semi-manufacture, semi-manufactured, semi-manufactures"
redress,17.763724939104364,536,99,0.11298482293423272,0.0063604240282685515,"redress, redressed, redressement, redresses, redressing, redressive"
inaugur,17.755926991369904,92,17,0.0193929173693086,0.0010921940250562159,"inaugural, inaugurant, inaugurate, inaugurates, inauguration, inaugurations, inaugurer"
landlock,17.747154300168635,119,22,0.025084317032040473,0.0014134275618374558,"landlock, landlocked"
annum,17.72584919296555,416,77,0.08768971332209106,0.0049469964664310955,annum
patient,17.722935674031795,632,117,0.13322091062394603,0.007516864760681015,"patient, patients"
dam,17.717327150084316,297,55,0.06260539629005059,0.0035335689045936395,"dam, daming, dams"
timescal,17.717327150084316,162,30,0.03414839797639123,0.0019274012206874397,"timescale, timescales"
blower,17.717327150084316,108,20,0.022765598650927487,0.00128493414712496,"blower, blowers"
shallow,17.717327150084316,108,20,0.022765598650927487,0.00128493414712496,"shallow, shallower, shallowness"
reorgan,17.717327150084316,54,10,0.011382799325463743,0.00064246707356248,"reorganization, reorganizations, reorganize"
irrepar,17.717327150084316,54,10,0.011382799325463743,0.00064246707356248,irreparable
octan,17.717327150084316,54,10,0.011382799325463743,0.00064246707356248,octane
ific,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,"ific, ificant, ificate, ificates, ification, ifications"
universitet,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,"universitet, universiteter, universitets"
communicati,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,"communicati, communicatie"
onderwij,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,onderwijs
melanogrammu,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,melanogrammus
semi-cok,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,"semi-coke, semi-cokes"
wallon,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,"wallon, wallone"
treasuri,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,treasuries
textili,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,"textilie, textilis"
ingress,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,ingress
cnr,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,"cnr, cnrs"
brittany,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,brittany
anal,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,"anal, analitis, analize"
mid-march,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,mid-march
falsely,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,falsely
re-apply,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,"re-apply, re-applying"
eu-latin,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,eu-latin
chamott,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,"chamotte, chamottes"
formaliz,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,"formalized, formalizing"
pli,17.717327150084316,27,5,0.005691399662731872,0.00032123353678124,"pli, plied, plies"
amic,17.693891532160922,151,28,0.03182967959527824,0.0017989078059749439,"amicable, amical, amice"
flourish,17.68879683261236,124,23,0.026138279932546374,0.0014776742691937038,"flourish, flourished, flourishes, flourishing"
equat,17.685317525603587,221,41,0.04658516020236088,0.0026341150016061677,"equatable, equate, equated, equates, equating, equation, equations, equator"
memori,17.680871744425705,97,18,0.0204468802698145,0.001156440732412464,"memori, memorial, memorialize, memorials, memorie, memories"
phone,17.66947943015739,517,96,0.10897976391231029,0.006167683906199807,"phone, phones"
open-end,17.66685043455701,140,26,0.02951096121416526,0.0016704143912624478,"open-end, open-ended"
self-declar,17.66685043455701,70,13,0.01475548060708263,0.0008352071956312239,"self-declaration, self-declarations, self-declare, self-declared, self-declaring"
simplest,17.66685043455701,70,13,0.01475548060708263,0.0008352071956312239,simplest
isp,17.66685043455701,70,13,0.01475548060708263,0.0008352071956312239,"isp, isps"
fileadmin,17.66685043455701,70,13,0.01475548060708263,0.0008352071956312239,fileadmin
proxy,17.661480571203043,253,47,0.05333052276559865,0.003019595245743656,"proxy, proxying, proxys"
small-scal,17.660618741282033,436,81,0.09190556492411467,0.005203983295856088,"small-scale, small-scaled"
welfar,17.63920842367301,1129,210,0.2379848229342327,0.013491808544812078,welfare
barium,17.635302487352448,86,16,0.01812816188870152,0.0010279473176999679,barium
ern,17.635302487352448,43,8,0.00906408094435076,0.0005139736588499839,"ern, ernative, ernatives, erne, erned, erning, erns"
sip,17.635302487352448,43,8,0.00906408094435076,0.0005139736588499839,"sip, siped, sips"
policyhold,17.635302487352448,43,8,0.00906408094435076,0.0005139736588499839,"policyholder, policyholders"
aluminosil,17.635302487352448,43,8,0.00906408094435076,0.0005139736588499839,"aluminosilicate, aluminosilicates"
north-eastern,17.635302487352448,43,8,0.00906408094435076,0.0005139736588499839,north-eastern
reg_del,17.635302487352448,43,8,0.00906408094435076,0.0005139736588499839,reg_del
argol,17.635302487352448,43,8,0.00906408094435076,0.0005139736588499839,"argol, argols"
cleanli,17.635302487352448,43,8,0.00906408094435076,0.0005139736588499839,cleanliness
gcc,17.635302487352448,43,8,0.00906408094435076,0.0005139736588499839,gcc
tooth,17.635302487352448,43,8,0.00906408094435076,0.0005139736588499839,"tooth, toothed, toothing"
oxiran,17.635302487352448,43,8,0.00906408094435076,0.0005139736588499839,oxirane
ssr,17.635302487352448,43,8,0.00906408094435076,0.0005139736588499839,"ssr, ssrs"
parity,17.62011273499469,145,27,0.030564924114671165,0.0017346610986186959,parity
maturity,17.606007964948205,601,112,0.12668634064080944,0.0071956312238997755,maturity
entrant,17.59801854974705,354,66,0.07462057335581787,0.004240282685512367,"entrant, entrante, entrants"
jam,17.59801854974705,177,33,0.037310286677908935,0.0021201413427561835,"jam, jams"
bonu,17.59801854974705,118,22,0.024873524451939293,0.0014134275618374558,bonus
nit,17.59801854974705,59,11,0.012436762225969646,0.0007067137809187279,"nit, nited, nits"
retali,17.576713442543966,75,14,0.015809443507588533,0.0008994539029874719,"retaliate, retaliation, retaliations"
eritrea,17.576713442543966,75,14,0.015809443507588533,0.0008994539029874719,eritrea
slag,17.56292778494197,182,34,0.03836424957841484,0.0021843880501124318,"slag, slags"
depot,17.56292778494197,91,17,0.01918212478920742,0.0010921940250562159,"depot, depots"
depict,17.549462724028395,230,43,0.048482293423271504,0.0027626084163186637,"depict, depicte, depicted, depicting, depiction, depictions, depicts"
rubberis,17.546145245252585,123,23,0.025927487352445194,0.0014776742691937038,"rubberised, rubberising"
congress,17.532771658937605,171,32,0.036045531197301854,0.0020558946353999357,"congress, congresses"
multiply,17.520467959527824,267,50,0.056281618887015175,0.0032123353678123997,"multiply, multiplying"
shortag,17.50502802301359,907,170,0.19118887015177066,0.01092194025056216,"shortag, shortage, shortages"
monopoly,17.49859471613266,272,51,0.05733558178752108,0.0032765820751686475,monopoly
fore,17.498594716132658,96,18,0.02023608768971332,0.001156440732412464,"fore, fores"
gravel,17.498594716132658,80,15,0.016863406408094434,0.0009637006103437199,"gravel, gravelle, gravels"
beta-polit,17.498594716132658,64,12,0.013490725126475547,0.0007709604882749759,"beta-polit, beta-political"
sub-assembli,17.498594716132658,48,9,0.01011804384485666,0.000578220366206232,sub-assemblies
scandium,17.498594716132658,48,9,0.01011804384485666,0.000578220366206232,scandium
medically,17.498594716132658,48,9,0.01011804384485666,0.000578220366206232,medically
turntabl,17.498594716132658,48,9,0.01011804384485666,0.000578220366206232,"turntable, turntables"
ipsa,17.498594716132658,32,6,0.006745362563237774,0.00038548024413748795,ipsas
demarch,17.498594716132658,32,6,0.006745362563237774,0.00038548024413748795,"demarche, demarches"
organisati,17.498594716132658,32,6,0.006745362563237774,0.00038548024413748795,"organisati, organisatie, organisaties"
lethal,17.498594716132658,32,6,0.006745362563237774,0.00038548024413748795,lethal
speedier,17.498594716132658,32,6,0.006745362563237774,0.00038548024413748795,speedier
scourg,17.498594716132658,32,6,0.006745362563237774,0.00038548024413748795,"scourge, scourges"
gorbuscha,17.498594716132658,32,6,0.006745362563237774,0.00038548024413748795,gorbuscha
bot,17.498594716132658,32,6,0.006745362563237774,0.00038548024413748795,"bot, bots"
noise-relat,17.498594716132658,32,6,0.006745362563237774,0.00038548024413748795,noise-related
bounc,17.498594716132658,32,6,0.006745362563237774,0.00038548024413748795,"bounce, bounced"
stoppag,17.498594716132658,32,6,0.006745362563237774,0.00038548024413748795,"stoppage, stoppages"
home_en,17.498594716132658,32,6,0.006745362563237774,0.00038548024413748795,home_en
unguiculata,17.498594716132658,32,6,0.006745362563237774,0.00038548024413748795,unguiculata
directiv,17.498594716132658,32,6,0.006745362563237774,0.00038548024413748795,directiv
tinn,17.498594716132658,32,6,0.006745362563237774,0.00038548024413748795,"tinned, tinning"
twill,17.498594716132658,32,6,0.006745362563237774,0.00038548024413748795,"twill, twilled"
manipul,17.477562751329614,277,52,0.058389544688026984,0.0033408287825248957,"manipul, manipulable, manipulant, manipulate, manipulates, manipulation, manipulations, manipulative, manipulator, manipulators, manipuler"
re-import,17.45484822934233,133,25,0.028035413153457,0.0016061676839061998,"re-import, re-importation, re-importations, re-imported, re-importer, re-imports"
acut,17.445245341998106,436,82,0.09190556492411467,0.005268230003212335,"acutal, acute, acuteness"
cep,17.430240830522767,85,16,0.01791736930860034,0.0010279473176999679,"cep, ceps"
strenghten,17.41446685692048,69,13,0.01454468802698145,0.0008352071956312239,"strenghten, strenghtened, strenghtening"
contractually,17.41446685692048,69,13,0.01454468802698145,0.0008352071956312239,contractually
neutron,17.41446685692048,69,13,0.01454468802698145,0.0008352071956312239,"neutron, neutronics, neutrons"
hepat,17.41446685692048,69,13,0.01454468802698145,0.0008352071956312239,"hepatic, hepatitis"
bead,17.389228499156832,159,30,0.03351602023608769,0.0019274012206874397,"bead, beade, beaded, beading, beadings, beads"
refil,17.38922849915683,106,20,0.022344013490725127,0.00128493414712496,"refil, refiling, refill, refillable, refillables, refilled, refilling, refills"
gavi,17.38922849915683,53,10,0.011172006745362563,0.00064246707356248,gavi
baku,17.38922849915683,53,10,0.011172006745362563,0.00064246707356248,baku
water-insolubl,17.38922849915683,53,10,0.011172006745362563,0.00064246707356248,water-insoluble
severely,17.38584603883799,514,97,0.10834738617200675,0.006231930613556055,severely
invertebr,17.38224767679667,249,47,0.05248735244519393,0.003019595245743656,"invertebr, invertebrate, invertebrates"
contaminat,17.363422987286125,471,89,0.09928330522765598,0.005717956954706072,"contaminat, contaminated, contaminating"
eu-africa,17.342357263310046,111,21,0.023397976391231028,0.0013491808544812077,eu-africa
rov,17.342357263310046,111,21,0.023397976391231028,0.0013491808544812077,"rov, roved, roving, rovings, rovs"
larva,17.342357263310046,74,14,0.015598650927487353,0.0008994539029874719,"larva, larvae"
degreas,17.342357263310046,37,7,0.0077993254637436765,0.00044972695149373597,"degrease, degreased, degreasers, degreasing"
biotop,17.342357263310046,37,7,0.0077993254637436765,0.00044972695149373597,"biotope, biotopes"
hottest,17.342357263310046,37,7,0.0077993254637436765,0.00044972695149373597,hottest
propen,17.342357263310046,37,7,0.0077993254637436765,0.00044972695149373597,"propen, propenal, propene"
asses,17.342357263310046,37,7,0.0077993254637436765,0.00044972695149373597,"assesed, assesing, assesment, assesments"
formic,17.342357263310046,37,7,0.0077993254637436765,0.00044972695149373597,formic
commandit,17.342357263310046,37,7,0.0077993254637436765,0.00044972695149373597,commandite
dichrom,17.342357263310046,37,7,0.0077993254637436765,0.00044972695149373597,"dichromate, dichromates"
gesetz,17.342357263310046,37,7,0.0077993254637436765,0.00044972695149373597,"gesetz, gesetze, gesetzes"
redeploi,17.33288832677534,523,99,0.11024451939291736,0.0063604240282685515,"redeploy, redeployed, redeploying"
substrat,17.330338997708306,206,39,0.04342327150084317,0.0025056215868936717,"substrat, substrate, substrates"
retrospect,17.327710002107924,169,32,0.035623946037099494,0.0020558946353999357,"retrospect, retrospection, retrospective, retrospectiveness"
naval,17.323608768971333,132,25,0.02782462057335582,0.0016061676839061998,"naval, navale, navales"
sure,17.32282758170722,887,168,0.18697301854974704,0.010793446835849662,"sure, sures"
eventually,17.318921645386652,739,140,0.15577571669477233,0.008994539029874718,eventually
inconveni,17.316317687839607,95,18,0.02002529510961214,0.001156440732412464,"inconvenience, inconveniences, inconveniencies, inconvenient"
bui,17.310726367953322,860,163,0.1812816188870152,0.010472213299068422,"bui, buis, buy, buying, buys"
restart,17.310032273070888,153,29,0.03225126475548061,0.0018631545133311917,"restart, restarted, restarter, restarters, restarting, restarts"
deterg,17.279862282181,158,30,0.03330522765598651,0.0019274012206874397,"detergent, detergents"
optim,17.278673518953003,969,184,0.20425801011804384,0.01182139415354963,"optim, optimal, optimism, optimization, optimizations, optimize, optimizes"
conting,17.276444587900507,337,64,0.07103709949409781,0.0041117892707998715,"contingence, contingencies, contingent, contingents"
inhibit,17.268350048815122,200,38,0.04215851602023609,0.002441374879537424,"inhibit, inhibited, inhibiting, inhibition, inhibitions, inhibitive, inhibits"
squeez,17.268350048815122,100,19,0.021079258010118045,0.001220687439768712,"squeeze, squeezed, squeezes, squeezing"
pil,17.255558678408594,142,27,0.02993254637436762,0.0017346610986186959,"pil, piled, piling, pilings, pils"
deliberately,17.25163874231627,163,31,0.03435919055649241,0.001991647928043688,deliberately
can,17.22517917369309,168,32,0.03541315345699832,0.0020558946353999357,cans
rotary,17.22517917369309,168,32,0.03541315345699832,0.0020558946353999357,rotary
tirana,17.22517917369309,84,16,0.01770657672849916,0.0010279473176999679,tirana
overturn,17.22517917369309,84,16,0.01770657672849916,0.0010279473176999679,"overturn, overturned, overturning, overturns"
unidentifi,17.22517917369309,84,16,0.01770657672849916,0.0010279473176999679,"unidentifiable, unidentified"
hypophosphit,17.22517917369309,42,8,0.00885328836424958,0.0005139736588499839,"hypophosphite, hypophosphites"
carcharhinu,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,carcharhinus
metrológiu,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,metrológiu
bug,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,"bug, bugs"
agentura,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,agentura
epidemiologist,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,"epidemiologist, epidemiologists"
tokaji,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,tokaji
copper-zinc,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,copper-zinc
mport,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,"mport, mporte, mported, mporting, mports"
photolithography,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,photolithography
nati,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,nati
ergotamin,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,"ergotamin, ergotamine"
triazol,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,"triazol, triazole, triazoles"
tain,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,"tain, tained, taining"
klaipėda,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,klaipėda
sellafield,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,sellafield
narodowego,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,narodowego
verohallinto,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,verohallinto
indo-pacif,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,indo-pacific
iodat,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,"iodate, iodates"
thio,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,"thio, thios"
fallback,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,"fallback, fallbacks"
ansp,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,"ansp, ansps"
vlastníctva,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,vlastníctva
skúšobníctvo,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,skúšobníctvo
normalizáciu,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,normalizáciu
rijeka,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,rijeka
trivial,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,trivial
afflict,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,"afflict, afflicted, afflicting, afflicts"
inlichtingen,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,inlichtingen
anthrax,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,anthrax
erfgoedinspecti,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,erfgoedinspectie
hydrogenorthophosph,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,hydrogenorthophosphate
apatrid,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,apatrides
girond,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,gironde
ipcr,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,ipcr
ely,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,"ely, elying, elys"
mashreq,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,mashreq
anew,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,anew
anyhow,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,anyhow
malon,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,"malon, malonate, malone, malonic"
criticiz,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,"criticized, criticizing"
kultūro,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,kultūros
n-acetylanthranil,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,"n-acetylanthranilic, n-acetylanthranillic"
choke,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,"choke, chokes"
priemyselného,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,priemyselného
unt,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,"unt, unting, unts"
dial-up,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,dial-up
indu,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,"indu, indue, indues, indus"
eu-mercosur,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,eu-mercosur
giudici,17.22517917369309,21,4,0.00442664418212479,0.00025698682942499197,giudici
regularity,17.225179173693085,315,60,0.06639966273187184,0.0038548024413748794,regularity
stand-by,17.225179173693085,147,28,0.030986509274873526,0.0017989078059749439,stand-by
uncut,17.225179173693085,126,24,0.026559865092748734,0.0015419209765499518,uncut
gelatin,17.225179173693085,126,24,0.026559865092748734,0.0015419209765499518,"gelatin, gelatine, gelatines, gelatinous, gelatins"
polynesia,17.225179173693085,63,12,0.013279932546374367,0.0007709604882749759,polynesia
cfp,17.19689480723382,152,29,0.03204047217537943,0.0018631545133311917,"cfp, cfps"
sand,17.194799668977577,283,54,0.059654300168634065,0.0034693221972373917,"sand, sanded, sandeli, sanding, sands"
subsoil,17.192369308600338,131,25,0.02761382799325464,0.0016061676839061998,"subsoil, subsoiling, subsoils"
heavy-duty,17.186119810487433,110,21,0.023187183811129847,0.0013491808544812077,heavy-duty
gut,17.170496065205175,157,30,0.03309443507588533,0.0019274012206874397,"gut, guts"
inulin,17.170496065205175,157,30,0.03309443507588533,0.0019274012206874397,"inulin, inuline"
maxim,17.167952664810386,225,43,0.0474283305227656,0.0027626084163186637,"maxim, maximal, maximization, maximize, maximizes"
severity,17.162083279283955,408,78,0.08600337268128162,0.005011243173787343,severity
isotop,17.162083279283955,204,39,0.04300168634064081,0.0025056215868936717,"isotope, isotopes, isotopic"
bend,17.162083279283955,136,26,0.02866779089376054,0.0016704143912624478,"bend, bende, bending, bends"
girdl,17.162083279283955,68,13,0.01433389544688027,0.0008352071956312239,"girdled, girdles, girdling"
tubular,17.14580046782353,162,31,0.03414839797639123,0.001991647928043688,"tubular, tubulares, tubulars"
albeit,17.134040659546564,658,126,0.13870151770657674,0.008095085126887247,albeit
shoe,17.13404065954656,188,36,0.03962900505902192,0.002312881464824928,"shoe, shoeing, shoes"
liquor,17.13404065954656,141,27,0.02972175379426644,0.0017346610986186959,"liquor, liquore, liquoring, liquors"
pci,17.13404065954656,94,18,0.01981450252951096,0.001156440732412464,"pci, pcis"
grassland,17.118190483173255,240,46,0.050590219224283306,0.0029553485383874076,"grassland, grasslands"
somewhat,17.114335034866233,579,111,0.12204890387858347,0.007131384516543527,somewhat
basket,17.114335034866233,193,37,0.040682967959527826,0.0023771281721811756,"basket, baskets"
untreat,17.108001084076125,146,28,0.030775716694772345,0.0017989078059749439,"untreatable, untreated"
soc,17.108001084076125,73,14,0.015387858347386173,0.0008994539029874719,"soc, socs"
ropos,17.108001084076125,73,14,0.015387858347386173,0.0008994539029874719,"roposal, roposals, ropose, roposed, roposes, roposing"
subtot,17.095666548326975,396,76,0.08347386172006746,0.004882749759074848,"subtotal, subtotals"
roadsid,17.0884714024733,125,24,0.026349072512647554,0.0015419209765499518,"roadside, roadsides"
window,17.0797453745231,734,141,0.15472175379426645,0.009058785737230967,"window, windowed, windowing, windows"
cut-off,17.0760434232715,229,44,0.04827150084317032,0.0028268551236749115,"cut-off, cut-offs"
subscrib,17.061129848229346,390,75,0.08220910623946037,0.004818503051718599,"subscribe, subscribed, subscriber, subscribers, subscribes, subscribing"
copra,17.061129848229342,104,20,0.021922428330522766,0.00128493414712496,"copra, copras"
iberian,17.061129848229342,104,20,0.021922428330522766,0.00128493414712496,"iberian, iberians"
futuna,17.061129848229342,52,10,0.010961214165261383,0.00064246707356248,futuna
fro,17.061129848229342,52,10,0.010961214165261383,0.00064246707356248,fro
sawdust,17.061129848229342,52,10,0.010961214165261383,0.00064246707356248,sawdust
oscil,17.061129848229342,52,10,0.010961214165261383,0.00064246707356248,"oscile, oscillate, oscillates, oscillation, oscillations, oscillator, oscillators"
otter,17.061129848229342,26,5,0.0054806070826306915,0.00032123353678124,"otter, otters"
pravic,17.061129848229342,26,5,0.0054806070826306915,0.00032123353678124,"pravic, pravice"
dry-salt,17.061129848229342,26,5,0.0054806070826306915,0.00032123353678124,"dry-salted, dry-salting"
lement,17.061129848229342,26,5,0.0054806070826306915,0.00032123353678124,"lement, lementation, lemented, lementing, lements"
cross-nat,17.061129848229342,26,5,0.0054806070826306915,0.00032123353678124,cross-national
reglementar,17.061129848229342,26,5,0.0054806070826306915,0.00032123353678124,reglementare
unfortun,17.061129848229342,26,5,0.0054806070826306915,0.00032123353678124,unfortunate
fluoropolym,17.061129848229342,26,5,0.0054806070826306915,0.00032123353678124,"fluoropolymer, fluoropolymers"
etb,17.061129848229342,26,5,0.0054806070826306915,0.00032123353678124,etbe
unbal,17.061129848229342,26,5,0.0054806070826306915,0.00032123353678124,"unbalance, unbalances"
eua,17.061129848229342,26,5,0.0054806070826306915,0.00032123353678124,"eua, euas"
conformement,17.061129848229342,26,5,0.0054806070826306915,0.00032123353678124,conformemente
improp,17.046864689493365,239,46,0.05037942664418212,0.0029553485383874076,improper
twine,17.039962193330794,161,31,0.03393760539629005,0.001991647928043688,"twine, twines"
itu,17.03589149046569,135,26,0.02845699831365936,0.0016704143912624478,"itu, itus"
grei,17.020117516863404,332,64,0.0699831365935919,0.0041117892707998715,"grey, greyed, greying, greys"
yemen,17.020117516863404,83,16,0.017495784148397975,0.0010279473176999679,yemen
usd,17.016096700062825,529,102,0.11150927487352445,0.006553164150337295,usd
proclaim,17.001475548060707,57,11,0.012015177065767284,0.0007067137809187279,"proclaim, proclaimed, proclaiming, proclaims"
bodily,17.001475548060707,57,11,0.012015177065767284,0.0007067137809187279,bodily
deton,17.001475548060707,57,11,0.012015177065767284,0.0007067137809187279,"detonate, detonates, detonation, detonations, detonative, detonator, detonators"
radiata,17.001475548060707,57,11,0.012015177065767284,0.0007067137809187279,radiata
administrat,17.001475548060707,57,11,0.012015177065767284,0.0007067137809187279,"administrat, administrated, administrating"
grapefruit,16.98393016565817,88,17,0.01854974704890388,0.0010921940250562159,"grapefruit, grapefruits"
acquitt,16.98393016565817,88,17,0.01854974704890388,0.0010921940250562159,"acquittal, acquittals, acquitte, acquitted, acquitter, acquitting"
faculty,16.98393016565817,88,17,0.01854974704890388,0.0010921940250562159,faculty
offend,16.980544214668203,295,57,0.06218381112984823,0.0036620623193061356,"offend, offended, offender, offenders, offending, offends"
divers,16.96257056968986,1308,253,0.275716694772344,0.01625441696113074,"diverse, diversement, diverses, diversion, diversions, diversities"
mattress,16.951763631253517,217,42,0.04574198988195616,0.0026983617089624155,"mattress, mattresses"
biowast,16.951763631253513,93,18,0.01960370994940978,0.001156440732412464,"biowaste, biowastes"
kid,16.951763631253513,93,18,0.01960370994940978,0.001156440732412464,"kid, kids"
orientat,16.951763631253513,62,12,0.013069139966273187,0.0007709604882749759,"orientated, orientating"
volumin,16.951763631253513,31,6,0.0065345699831365935,0.00038548024413748795,voluminous
xtend,16.951763631253513,31,6,0.0065345699831365935,0.00038548024413748795,"xtend, xtended, xtending"
shah,16.951763631253513,31,6,0.0065345699831365935,0.00038548024413748795,shah
keta,16.951763631253513,31,6,0.0065345699831365935,0.00038548024413748795,keta
mason,16.951763631253513,31,6,0.0065345699831365935,0.00038548024413748795,"mason, masons"
insurmount,16.951763631253513,31,6,0.0065345699831365935,0.00038548024413748795,insurmountable
eri,16.951763631253513,31,6,0.0065345699831365935,0.00038548024413748795,"eri, erie, eries, eris"
rhoduru,16.951763631253513,31,6,0.0065345699831365935,0.00038548024413748795,rhodurus
accrual-bas,16.951763631253513,31,6,0.0065345699831365935,0.00038548024413748795,accrual-based
fsc,16.951763631253513,31,6,0.0065345699831365935,0.00038548024413748795,"fsc, fscs"
pitahaya,16.951763631253513,31,6,0.0065345699831365935,0.00038548024413748795,pitahaya
